,TestTime,IP,MeanThroughputMbps,MinRTT,City,Latitude,Longitude,ProviderNumber,ProviderName
142,2020-01-01 13:01:07.049079+00:00,b'G\xe9\x826',11.791987527508091,21.003,Brighton,42.3474,-71.1582,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
143,2020-01-01 01:28:36.398958+00:00,b'\xadL\xda\xb4',60.37230689219078,11.487,Acton,42.4748,-71.4499,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
144,2020-01-01 17:22:22.408667+00:00,b'\xd1\x06\xcf\x7f',17.88943775067462,16.32,Somerville,42.3912,-71.0882,6079.0,RCN-AS - RCN
145,2020-01-01 20:50:29.914208+00:00,b'L\x13\x88~',11.81999220613792,18.116,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
146,2020-01-01 17:06:47.115745+00:00,b'l12\xd5',0.0749390290748242,10.168,Groton,42.6152,-71.5561,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
147,2020-01-01 13:01:28.279630+00:00,b'I\xba\xd3d',11.70767428430722,42.039,East Falmouth,41.5953,-70.5705,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
148,2020-01-01 17:11:17.775746+00:00,b'&\x00\x00\x01\xf5.\xa6\x1b\x00\x00\x00e\x12\x0c\xdb\x01',3.0113156678506665,111.84,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
149,2020-01-01 01:11:56.944824+00:00,b'&\x00\x10\x00\xb0\x1f\xe7\xc0\xe1\x10av\xf3B\xed\xf6',6.891765898486674,42.892,Brighton,42.3474,-71.1582,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
150,2020-01-01 20:56:30.295183+00:00,b'l\x14w\xf3',6.785975472945944,16.908,Needham,42.2803,-71.25,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
151,2020-01-01 20:36:53.589400+00:00,b'HJD\xbc',346.34214164447576,11.549,Franklin,42.08,-71.4175,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
152,2020-01-01 17:24:52.886660+00:00,b'Iwrh',39.71139040890174,14.429,Brookline,42.3399,-71.1245,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
153,2020-01-01 13:08:32.977782+00:00,b'B\x1e\xf3{',40.94235496856968,13.903,Brockton,42.0774,-71.0446,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
154,2020-01-01 17:10:43.713005+00:00,b'\x18>\x1a\x1c',5.369224954603633,16.104,Sudbury,42.3822,-71.4275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
155,2020-01-01 20:55:01.672484+00:00,b'L\x18\x1d\x00',39.75577933802069,58.895,Somerville,42.3996,-71.1246,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
156,2020-01-01 13:02:20.738878+00:00,b'\x18\x93\x91\x84',40.82331421748696,18.104,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
157,2020-01-01 20:50:02.834961+00:00,b'&\x01\x01\x96\x88\x01\xc5\xd0\xedqR\xff\x94\x1b\xaeO',39.83820710191504,22.377,Somerset,41.756,-71.1492,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
158,2020-01-01 01:22:36.365914+00:00,b'l19\x82',92.64724486169636,10.836,Groton,42.6152,-71.5561,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
159,2020-01-01 17:26:13.967360+00:00,b'@\x1eU\xee',9.616818194335536,16.22,Shrewsbury,42.2831,-71.7237,26292.0,ASN-SHREWS - Shrewsbury Electric and Cable Operations
160,2020-01-01 20:47:54.080844+00:00,b'B\xbdr\x0c',3.250396554060252,20.766,Worcester,42.2705,-71.8447,20115.0,CHARTER-NET-HKY-NC - Charter Communications
161,2020-01-01 01:19:26.916609+00:00,b'aQ(\xfd',1.4746136646679875,18.698,Sturbridge,42.1126,-72.0842,20115.0,CHARTER-NET-HKY-NC - Charter Communications
162,2020-01-01 01:08:56.615446+00:00,b'I<\x80!',11.68643214061152,21.524,Salem,42.5181,-70.899,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
163,2020-01-01 17:20:10.410375+00:00,b'lr\xceC',3.567597340995676,37.68,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
164,2020-01-01 17:13:42.076071+00:00,b'&\x01\x01\x96F\x00\x0b\xd0mY\xdb\xd1\xa0\x89v?',5.819119066761204,15.093,Quincy,42.2463,-70.9972,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
165,2020-01-01 20:50:05.653614+00:00,b'D\xb8 7',10.110317187415822,26.857,Holden,42.3432,-71.8394,20115.0,CHARTER-NET-HKY-NC - Charter Communications
166,2020-01-01 13:25:55.659364+00:00,b'aQ(\xfd',8.249975857410863,22.675,Sturbridge,42.1126,-72.0842,20115.0,CHARTER-NET-HKY-NC - Charter Communications
167,2020-01-01 17:11:56.050310+00:00,b'l\x14\xde3',51.02769507003651,10.332,Swampscott,42.4746,-70.9098,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
168,2020-01-01 13:22:33.874414+00:00,b'G\xae\xe2\x87',248.61056729218427,8.985,Westborough,42.2647,-71.6175,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
169,2020-01-01 20:46:44.181351+00:00,b'L\x18\\\xe5',39.51574293190547,62.277,East Bridgewater,42.0336,-70.9495,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
170,2020-01-01 20:44:28.294776+00:00,b'I\x111\xc3',5.707853295500695,18.441,Pembroke,42.0581,-70.8077,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
171,2020-01-01 13:09:39.627018+00:00,b'&aWc',1.974031386632655,79.984,Boston,42.3364,-71.0326,174.0,COGENT Cogent/PSI
172,2020-01-01 17:01:58.131313+00:00,b'I\x11t:',5.905223451201212,13.817,Watertown,42.3725,-71.1814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
173,2020-01-01 01:15:07.951244+00:00,b'`\xe9\xa9\x83',0.8283389736339153,35.958,Springfield,42.1224,-72.5116,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
174,2020-01-01 20:51:33.389944+00:00,b'&\x01\x01\x8a\x82\x00\x00\x1e}|1\x0f\xf8Hi\xd3',3.4565565578062127,46.405,Haverhill,42.7826,-71.1029,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
175,2020-01-01 01:27:04.697726+00:00,b'\xad0~\xc1',6.319089755423011,19.281,Chelmsford,42.5945,-71.3571,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
176,2020-01-01 13:04:08.715725+00:00,b'\x18[:\n',11.789492736179728,16.345,Milford,42.1476,-71.5319,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
177,2020-01-01 20:31:13.121395+00:00,b'K\x82a0',11.089399135924344,24.837,Worcester,42.2705,-71.8447,20115.0,CHARTER-NET-HKY-NC - Charter Communications
178,2020-01-01 17:01:24.573007+00:00,b'bn\xc8\xa0',91.68127358305182,9.826,Ipswich,42.6842,-70.8478,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
179,2020-01-01 01:00:22.867570+00:00,b'G\xaer$',13.782450899453282,9.246,Wilmington,42.5575,-71.1736,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
180,2020-01-01 20:39:08.033658+00:00,b'G\xe9?\x02',0.0284930630539253,33.266,Clinton,42.4167,-71.6829,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
181,2020-01-01 20:59:31.659190+00:00,b'l\x14\xec\xf1',152.87649833888815,9.779,Wellesley Hills,42.3104,-71.2741,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
182,2020-01-01 17:04:07.981377+00:00,b'`\xe6S\xae',455.0224087967847,9.04,Natick,42.2878,-71.3587,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
183,2020-01-01 13:09:03.728920+00:00,b'\xad0\xcb\xb6',308.0198169800574,8.549,Natick,42.2878,-71.3587,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
184,2020-01-01 20:42:14.503668+00:00,b'\x83m\x85\xe2',22.766256846203166,12.743,East Falmouth,41.5953,-70.5705,32145.0,CAPENET - CapeNet LLC
185,2020-01-01 20:55:23.500324+00:00,b'L\x18z\xa1',4.297788989528381,111.049,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
186,2020-01-01 17:13:32.818406+00:00,b'Ir\xd7\xc8',11.4618313484629,23.267,Gloucester,42.6219,-70.6762,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
187,2020-01-01 17:20:03.773477+00:00,b'K\x8f;\xdf',10.901850494556198,15.564,Worcester,42.2435,-71.8368,20115.0,CHARTER-NET-HKY-NC - Charter Communications
188,2020-01-01 20:34:04.057609+00:00,b'&\x01\x01\x99C\x03\x030\x14w+\xfbK\xd8sK',10.97351233369645,23.527,Leominster,42.5301,-71.7553,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
189,2020-01-01 01:16:12.772695+00:00,b'`\xe9\xa9\x83',0.806529623861212,36.873,Springfield,42.1224,-72.5116,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
190,2020-01-01 17:09:13.777728+00:00,b'l1\xc7\xac',40.95993012220167,15.132,North Reading,42.5826,-71.0949,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
191,2020-01-01 13:12:28.984527+00:00,b'B\x1e)\xc4',2.4650140161336065,27.72,Marblehead,42.4947,-70.8499,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
192,2020-01-01 20:52:32.991724+00:00,b'Ir\xc7\xf5',5.865633250094979,14.237,Newton Center,42.3291,-71.1815,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
193,2020-01-01 17:12:36.524245+00:00,b'\x18\x97I\x0e',11.219193631221088,23.341,Worcester,42.3091,-71.8001,20115.0,CHARTER-NET-HKY-NC - Charter Communications
194,2020-01-01 20:38:06.041871+00:00,b'G\xe9?\x02',0.2868119134707054,22.139,Clinton,42.4167,-71.6829,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
195,2020-01-01 20:39:02.866181+00:00,b'k\xf2ts',7.130768617608651,65.904,,42.3562,-71.0631,20057.0,AT&T Wireless Service
196,2020-01-01 17:27:43.870720+00:00,"b'IY,t'",28.263519859333083,25.469,Holyoke,42.205,-72.6276,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
197,2020-01-01 13:21:25.080860+00:00,b'\xd8\x13\xf2\xae',202.07457021255985,9.601,Monterey,42.1867,-73.2065,19323.0,HGE-NET - Holyoke Gas & Electric Department
198,2020-01-01 20:42:50.265959+00:00,b'\x18\xc2\x11\x1c',11.536383763448171,18.317,Great Barrington,42.1927,-73.3606,11351.0,RR-NYSREGION-ASN-01 - Time Warner Cable Internet LLC
199,2020-01-01 01:15:14.429585+00:00,b'\x18?\xb4\xfd',40.820694056118185,21.479,Gloucester,42.6219,-70.6762,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
200,2020-01-01 17:05:00.235027+00:00,b'D\xa3i\xa0',446.79237224943887,8.205,Jamaica Plain,42.312,-71.1081,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
201,2020-01-01 17:23:56.769914+00:00,b'IE\xed\x9b',2.198101033403459,21.803,Boston,42.3364,-71.0326,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
202,2020-01-01 17:05:22.463994+00:00,b'c\xcby\xa9',0.0931351409342468,208.727,Springfield,42.1033,-72.5914,1239.0,AS1239 SprintLink Global Network
203,2020-01-01 13:08:28.203026+00:00,b'&\x07\xfb\x90h\x84m\xf5\xf5\xd0t\x1e\xf6\x968 ',1.9095513524872627,42.255,Chelsea,42.3973,-71.0372,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
204,2020-01-01 01:23:18.884575+00:00,b'G\xb8\x9d\xb4',66.1779654347328,12.544,North Attleboro,41.9739,-71.3284,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
205,2020-01-01 01:27:04.277094+00:00,"b'&\x01\x01\x96\x86\x01!\xe0,Z\xc5\xc2\x7fB8\x99'",34.01172719028742,18.511,Attleboro,41.9261,-71.3011,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
206,2020-01-01 20:56:09.208358+00:00,b'\xae?Qr',4.062579018565832,242.496,Cambridge,42.3649,-71.0987,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
207,2020-01-01 20:58:08.060295+00:00,b'\x18?\\\xd6',2.4439086471776736,26.043,Eastham,41.8408,-69.9849,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
208,2020-01-01 17:28:24.109414+00:00,b'bn\xca\x03',8.443951230760273,18.223,Braintree,42.2125,-70.9961,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
209,2020-01-01 17:19:52.123128+00:00,b'I\xea\xdag',11.71090987401675,18.02,Boston,42.3498,-71.0765,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
210,2020-01-01 13:19:34.143299+00:00,b'&\x01\x01\x9b\x84\x00+ \x8d\xd8\x87\xe6_H\x04\xd7',5.054837800853719,16.707,Weymouth,42.2123,-70.9619,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
211,2020-01-01 20:58:04.653328+00:00,b'HJ\xa0\x16',74.4650920359024,47.87,Jamaica Plain,42.312,-71.1081,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
212,2020-01-01 01:07:56.826080+00:00,b'&\x01\x01\x90\x82\x00\x05`%\x0f\xcb6\x08Z\x82-',11.332313305407052,21.386,Monson,42.101,-72.3196,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
213,2020-01-01 20:45:43.584776+00:00,b'G\xc0\x12j',5.8632991381074255,24.733,West Springfield,42.1177,-72.6445,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
214,2020-01-01 17:09:02.154707+00:00,b'\xc7\xd9i\xec',3.594299495532973,27.971,Boston,42.3576,-71.0514,33083.0,AXCELX-NET - AxcelX Technologies LLC
215,2020-01-01 17:12:37.602449+00:00,b'Ki#k',1.1608011136256735,48.249,Cambridge,42.3649,-71.0987,7155.0,WB-DEN2 - Viasat Communications Inc.
216,2020-01-01 17:17:38.583632+00:00,b'&\x00\x00\x01\xf5\x05*?\xe9m\xc0&\x12\xe3A&',4.34607394702159,19.207,Springfield,42.1033,-72.5914,10507.0,SPCS - Sprint Personal Communications Systems
217,2020-01-01 20:46:13.230399+00:00,"b""`'cR""",2.521319282893159,21.061,Worcester,42.2555,-71.7719,20115.0,CHARTER-NET-HKY-NC - Charter Communications
218,2020-01-01 20:34:14.393465+00:00,b'I\x11\xdf\x86',11.664075045032382,18.577,Westminster,42.5483,-71.9096,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
219,2020-01-01 20:51:09.486942+00:00,b'&\x030\x05J\xcd`\x00)\xbb\x9c\xf3\xe6CK\xb4',40.59517034781304,17.315,Springfield,42.13,-72.5804,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
220,2020-01-01 20:41:30.185894+00:00,b'&\x07\xfb\x90hQc%\xc4\xb5\xdcNCL\xbf\xd7',9.074851242148544,41.386,Revere,42.4125,-71.0034,21928.0,"T-MOBILE-AS21928 - T-Mobile USA, Inc."
221,2020-01-01 20:46:49.921765+00:00,b'&\x01\x01\x82\xcd\x01\xb0\x10\x98\xaa\x9e\x7f\xc2G9 ',3.594135883936728,19.839,Charlestown,42.3768,-71.0611,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
222,2020-01-01 17:20:19.595101+00:00,b'&\x01\x01\x82\xc9\x00ap\x81k(\xa7\tO+D',4.418023840644601,18.472,Boston,42.364,-71.0265,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
223,2020-01-01 01:28:13.071795+00:00,b'\xadL\xda\xb4',67.9091350131083,11.272,Acton,42.4748,-71.4499,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
224,2020-01-01 01:15:19.388993+00:00,b'\x8d\x9aQi',39.45564477397578,15.085,West Newbury,42.7949,-70.9778,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
225,2020-01-01 01:10:52.422435+00:00,b'\xd8\xc1\xb3\xbf',3.913689877859934,9.995,Westfield,42.1293,-72.7522,393856.0,
226,2020-01-01 01:25:46.021831+00:00,b'G\xb8k\r',79.71242945829162,9.985,Littleton,42.5374,-71.4842,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
227,2020-01-01 13:14:53.541666+00:00,b'L\x13\xc9\r',5.45963193428487,61.838,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
228,2020-01-01 01:01:09.560643+00:00,b'`\xe9\xa9\x83',0.8422595297429191,36.172,Springfield,42.1224,-72.5116,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
229,2020-01-01 17:03:03.129976+00:00,b'l12\xd5',0.0402465877548989,11.033,Groton,42.6152,-71.5561,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
230,2020-01-01 13:26:04.115469+00:00,b'\xad0z\xf4',65.47011181989409,8.9,Winchester,42.4532,-71.1428,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
231,2020-01-01 17:27:34.513773+00:00,b'\x97\xcb\t(',89.2017068740499,12.016,Dorchester,42.2974,-71.0722,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
232,2020-01-01 20:46:02.912980+00:00,b'&\x01\x01\x9cG\x00\x03\xc8YH\xef\xba{\x8a\x95E',7.79515574430975,16.36,Wakefield,42.4945,-71.0715,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
233,2020-01-01 17:04:24.302571+00:00,b'D\xa0\x8d\x86',11.113317686814584,20.041,Tyngsboro,42.6707,-71.4164,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
234,2020-01-01 01:04:09.159193+00:00,b'\x18[:\n',11.71296874756432,36.462,Milford,42.1476,-71.5319,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
235,2020-01-01 01:10:45.797750+00:00,b'&\x01\x01\x82\xc9\x03\xacP\xec<\xbet\x84\x83l\x90',5.792858344560789,20.438,Boston,42.364,-71.0265,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
236,2020-01-01 20:30:28.820897+00:00,b'B\x1f\x80\x1a',11.028124880972172,38.0,Watertown,42.3725,-71.1814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
237,2020-01-01 01:25:51.259326+00:00,b'&\x01\x01\x8c\x06\x00r\x00\xac\xba\x826\x18\xacPO',5.417738546809835,26.551,Lawrence,42.7117,-71.1663,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
238,2020-01-01 13:13:13.050387+00:00,b'l\x145\xb4',0.5645667275650135,11.741,Rochester,41.7591,-70.8523,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
239,2020-01-01 01:20:33.440799+00:00,b'd\x00\x14\xed',3.5753815389718566,13.403,Lawrence,42.6915,-71.1579,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
240,2020-01-01 20:55:45.173623+00:00,b'l\x14w\xf3',9.025392153367925,17.056,Needham,42.2803,-71.25,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
241,2020-01-01 17:23:13.100137+00:00,"b'/\x0e\xf2""'",10.504955065620196,20.499,Auburn,42.2045,-71.8338,20115.0,CHARTER-NET-HKY-NC - Charter Communications
242,2020-01-01 17:14:39.484818+00:00,"b'\x18<,\xd7'",2.5231349582085154,62.025,Hingham,42.2229,-70.8819,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
243,2020-01-01 20:50:41.390116+00:00,b'Iw\x19K',37.3904671917067,28.064,West Newton,42.3504,-71.2254,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
244,2020-01-01 20:57:42.270029+00:00,b'G\xea\xe0\xe0',38.315821176088086,13.0,Concord,42.4567,-71.3747,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
245,2020-01-01 20:54:26.996915+00:00,b'L\x18z\xa1',0.962652121534482,264.929,Sharon,42.1094,-71.1759,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
246,2020-01-01 17:29:17.449534+00:00,b'/\x0e2\x19',8.920628664423282,21.565,Pepperell,42.6689,-71.5934,20115.0,CHARTER-NET-HKY-NC - Charter Communications
247,2020-01-01 01:04:46.074814+00:00,b'\x18\xda\xb6M',11.779512387279317,32.051,Concord,42.4567,-71.3747,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
248,2020-01-01 01:14:53.817846+00:00,b'&\x01\x01\x89C\x02\x16\xd0\xd9dF\x97\x81\x8c\x1b?',5.311615931620136,17.643,Plainville,42.0124,-71.3275,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
249,2020-01-01 17:03:49.448150+00:00,"b'&\x01\x01\x84H\x80- \xdd=\t\x02""\x81j\xfe'",5.578157565194842,22.979,Somerville,42.3797,-71.1034,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
250,2020-01-01 13:21:36.909929+00:00,b'&\x00\x10\x00\xb0\x16}8\x94\xa1\xee\xbfC\xfa\xe8\xda',1.2934175376038262,54.126,Chestnut Hill,42.3153,-71.1611,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
251,2020-01-01 01:15:38.917979+00:00,b'&\x00\x10\x00\xb0\x1f\xe7\xc0\xe1\x10av\xf3B\xed\xf6',4.809247642988119,41.776,Brighton,42.3474,-71.1582,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
252,2020-01-01 01:24:16.610501+00:00,b'L\x7f\xed\x83',3.939320013473232,54.928,Haverhill,42.7826,-71.1029,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
253,2020-01-01 17:24:18.816157+00:00,b'&\x01\x01\x9b\x0c\x00\xcf\x80\x89\xcf\xec\x918\xe6\x9cd',34.97690231366403,16.821,Brighton,42.3474,-71.1582,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
254,2020-01-01 20:35:12.776214+00:00,b'B\xbdr\x0c',21.80100384102033,20.303,Worcester,42.2705,-71.8447,20115.0,CHARTER-NET-HKY-NC - Charter Communications
255,2020-01-01 20:55:42.276839+00:00,b'`\xe6)j',75.89480733402486,16.375,Dedham,42.2441,-71.1688,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
256,2020-01-01 01:29:13.624201+00:00,b'l\x14\xb6e',78.70114664807865,12.594,Northborough,42.3182,-71.6429,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
257,2020-01-01 01:20:46.757787+00:00,b'HF7A',155.50492834137154,15.98,Groton,42.6152,-71.5561,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
258,2020-01-01 01:16:39.502403+00:00,b'&\x01\x01\x93\x83\x02\x0f\x90\xb4\xfa9+\x14=\x12\xae',11.39039788783433,21.519,Northampton,42.3251,-72.6276,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
259,2020-01-01 13:20:32.617622+00:00,b'l\x1a\x91\x8f',339.076997271068,8.494,Tewksbury,42.6028,-71.2319,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
260,2020-01-01 13:23:24.606396+00:00,b'l\x1a\xe29',407.90773493873945,7.819,Newton Center,42.3291,-71.1815,701.0,"UUNET - MCI Communications Services, Inc. d/b/a Verizon Business"
261,2020-01-01 17:12:48.508388+00:00,b'I=\x81]',40.87027328797223,18.062,Scituate,42.2013,-70.7543,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
262,2020-01-01 20:50:01.027146+00:00,b'&\x030\x05J\xcd`\x00)\xbb\x9c\xf3\xe6CK\xb4',40.45217321641938,24.021,Springfield,42.13,-72.5804,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
263,2020-01-01 13:15:20.477226+00:00,b'&\x01\x01\x94\xc0\x00\x05t|\xc1\r<\x07U\x0fX',5.739934080842862,22.656,Lynnfield,42.5327,-71.0339,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
264,2020-01-01 17:04:33.393734+00:00,b'b\xd8s\xec',3.507996479321385,30.613,Newburyport,42.8133,-70.8814,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
265,2020-01-01 20:31:29.797767+00:00,b'&\x01\x01\x96\x89\x01h\x90\xc8Q\r\x133m\x7fV',29.802872878485605,19.577,Seekonk,41.8378,-71.3224,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
266,2020-01-01 20:58:31.525568+00:00,b'&\x01\x01\x92\x85\x00m\xe0\xb4p\xf4>\\\xf2\x98\x9b',0.2134424505889597,69.885,New Bedford,41.6339,-70.9406,7922.0,"COMCAST-7922 - Comcast Cable Communications, Inc."
267,2020-01-01 01:05:36.896192+00:00,b'&\x00\x10\x00\xb0a\xb8\xae\xc0\x01k\x91\xdf\xaag\x16',5.932957900782279,51.391,Boston,42.3364,-71.0326,22394.0,CELLCO - Cellco Partnership DBA Verizon Wireless
