objectid,name,address,address2,municipal,state,zipcode,recordtype,data_year,source,market_id,ebt,coupons,latitude,longitude,prim_type,shape
123,Alltown Roxbury,85 Southampton St, ,Boston,MA,02118,Unverified,2016,ReferenceUSA,0, , ,42.33191600,-71.07038400,Convenience Stores,2400000001000000010004006A6900000C000000010000008CC4F9A6B3159EDBFDF4A411
124,Almany,1053 Tremont St, ,Roxbury,MA,02120,Verified,2016,ReferenceUSA,0, , ,42.33650500,-71.08598500,Convenience Stores,2400000001000000010004006A6900000C00000001000000BBFDD49AB315AB95E4F9A411
125,Almeida's Country Store,2050 County St, ,Dighton,MA,02715,Verified,2016,ReferenceUSA,0, , ,41.81528300,-71.12186400,Convenience Stores,2400000001000000010004006A6900000C00000001000000808AF580B315978EC6D1A011
126,Almonte Market 2,129 Sargeant St, ,Holyoke,MA,01040,Verified,2016,ReferenceUSA,0, , ,42.20120400,-72.61504200,Convenience Stores,2400000001000000010004006A6900000C00000001000000A78F8CE7A915B89BB4EFA311
127,Alo Brasil Mini Market,536 Lincoln St, ,Marlborough,MA,01752,Verified,2016,ReferenceUSA,0, , ,42.34400300,-71.56326900,Convenience Stores,2400000001000000010004006A6900000C000000010000009AFCC7A3B0159E83FA80A511
128,Alpha Convenience Store Inc,1 Freeman Sq, ,Lynn,MA,01901,Unverified,2016,ReferenceUSA,0, , ,42.46547600,-70.94317600,Convenience Stores,2400000001000000010004006A6900000C0000000100000087F2808AB4158A928583A611
129,Amanda's Convenience & Beauty,170 Broadway, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.72263600,-71.18279200,Convenience Stores,2400000001000000010004006A6900000C000000010000009DD387CDB215B8C0C092A811
130,Amarili's Market,14 Elm St, ,Springfield,MA,01103,Unverified,2016,ReferenceUSA,0, , ,42.10254800,-72.59029500,Convenience Stores,2400000001000000010004006A6900000C00000001000000A1E49FF9A91580D5D486A311
131,Ambe Quick Stop,607 Main St, ,Waltham,MA,02452,Verified,2016,ReferenceUSA,0, , ,42.37670500,-71.23509400,Convenience Stores,2400000001000000010004006A6900000C000000010000008C88ACA5B215AA99F3A3A511
132,Ambis,142 Dickinson St, ,Springfield,MA,01108,Unverified,2016,ReferenceUSA,0, , ,42.09043200,-72.56605600,Convenience Stores,2400000001000000010004006A6900000C0000000100000082BD9A8CAA15948ECBF9A211
133,Amelia's Asian Variety,161 Main St, ,Milford,MA,01757,Unverified,2016,ReferenceUSA,0, , ,42.14914800,-71.50451100,Convenience Stores,2400000001000000010004006A6900000C00000001000000A5EFDCD1B0158CCAC3B2A311
134,American & Hispanic Conve,10 Concord St, ,Lowell,MA,01852,Unverified,2016,ReferenceUSA,0, , ,42.64159800,-71.30141300,Convenience Stores,2400000001000000010004006A6900000C000000010000008388CDF0B11594CEAFBCA711
135,American Grocery,426 Main St, ,Haverhill,MA,01830,Verified,2016,ReferenceUSA,0, , ,42.78543600,-71.07982700,Convenience Stores,2400000001000000010004006A6900000C00000001000000AFBD949DB315B783B1D5A811
136,Amherst Corner LLC,18 N Pleasant St, ,Amherst,MA,01002,Unverified,2016,ReferenceUSA,0, , ,42.37605800,-72.51994200,Convenience Stores,2400000001000000010004006A6900000C000000010000008C959AB4AA15B5F9D6A7A511
137,Amigos Convenience Store,791 Central St, ,Lowell,MA,01852,Verified,2016,ReferenceUSA,0, , ,42.63593200,-71.30596000,Convenience Stores,2400000001000000010004006A6900000C00000001000000A7CC87EDB1159E9FAEB6A711
138,AMPM,489 Bearses Way, ,Hyannis,MA,02601,Verified,2016,ReferenceUSA,0, , ,41.66227100,-70.30028000,Convenience Stores,2400000001000000010004006A6900000C00000001000000B0CE978EB815ADC6C1B59F11
139,Amy's Convenience Store,68 Water St, ,Framingham,MA,01701,Verified,2016,ReferenceUSA,0, , ,42.32614500,-71.40437700,Convenience Stores,2400000001000000010004006A6900000C000000010000009386B9A0B11592DA87EEA411
140,Anais Convenience Store,333 Washington St, ,Boston,MA,02108,Unverified,2016,ReferenceUSA,0, , ,42.35691600,-71.05919300,Convenience Stores,2400000001000000010004006A6900000C000000010000009AEFCDAFB3158699C18FA511
141,Anawan Beer & Wine,40 Major St, ,Attleboro,MA,02703,Unverified,2016,ReferenceUSA,0, , ,41.93751300,-71.27759700,Convenience Stores,2400000001000000010004006A6900000C00000001000000B9B89685B21582CCCAD2A111
142,Anawan Beer & Wine,242 Anawan St, ,Rehoboth,MA,02769,Unverified,2016,ReferenceUSA,0, , ,41.87366300,-71.23131300,Convenience Stores,2400000001000000010004006A6900000C00000001000000AB93FFA9B2158A9B878FA111
143,Andover Street Quick Mart,276 High St, ,Lowell,MA,01852,Unverified,2016,ReferenceUSA,0, , ,42.63526300,-71.29835700,Convenience Stores,2400000001000000010004006A6900000C000000010000008B8581F3B115B6A5D5B5A711
144,Andre's,20 Brook St, ,Quincy,MA,02170,Verified,2016,ReferenceUSA,0, , ,42.26588200,-71.02129500,Convenience Stores,2400000001000000010004006A6900000C000000010000008BADF6CDB315BACE9EAFA411
145,Andreas Convenient Store & Dl,498 Main St, ,Stoneham,MA,02180,Verified,2016,ReferenceUSA,0, , ,42.47404600,-71.10049800,Convenience Stores,2400000001000000010004006A6900000C000000010000009BD1C98EB3159BCEB68BA611
146,Andrew Square Convenience,390 Dorchester St # A, ,Boston,MA,02127,Verified,2016,ReferenceUSA,0, , ,42.32975100,-71.05639300,Convenience Stores,2400000001000000010004006A6900000C00000001000000A2CEFAB1B315A8AFDFF2A411
147,Andy's Food Mart,91 Main St, ,Indian Orchard,MA,01151,Unverified,2016,ReferenceUSA,0, , ,42.15985700,-72.50604400,Convenience Stores,2400000001000000010004006A6900000C000000010000008ACEB5BCAA158DF2C5C2A311
148,Andy's Food Mart,34 Kellogg St # 2, ,Westfield,MA,01085,Unverified,2016,ReferenceUSA,0, , ,42.12809100,-72.75274800,Convenience Stores,2400000001000000010004006A6900000C0000000100000087A5C1F9A81581E7BCA3A311
149,Andy's Superette,207 North St, ,Salem,MA,01970,Unverified,2016,ReferenceUSA,0, , ,42.53089000,-70.90943700,Convenience Stores,2400000001000000010004006A6900000C00000001000000BAC6FEA3B41589CEC1C8A611
150,Angel's Mini Mart,194 Pine St, ,Springfield,MA,01105,Unverified,2016,ReferenceUSA,0, , ,42.09955100,-72.57321600,Convenience Stores,2400000001000000010004006A6900000C000000010000009E80D786AA15A1BDA883A311
151,Angelo's Market,266 Elm St, ,Westfield,MA,01085,Unverified,2016,ReferenceUSA,0, , ,42.12614500,-72.74787000,Convenience Stores,2400000001000000010004006A6900000C0000000100000087DBA9FDA8158FE2ADA1A311
152,Anh Enterprises, , ,Saugus,MA,01906,Unverified,2016,ReferenceUSA,0, , ,42.44881200,-71.00774400,Convenience Stores,2400000001000000010004006A6900000C0000000100000092EFBBD7B3159BE089F1A511
153,Ann's Convenience Store-Vrts,24 Main St, ,Brockton,MA,02301,Unverified,2016,ReferenceUSA,0, , ,42.07973100,-71.03773700,Convenience Stores,2400000001000000010004006A6900000C00000001000000B2A987C2B3158D9EFEE9A211
154,Anne's Country Market,451 W Central St, ,Franklin,MA,02038,Verified,2016,ReferenceUSA,0, , ,42.08869800,-71.41604200,Convenience Stores,2400000001000000010004006A6900000C000000010000008990C397B115BACDC3F2A211
155,Anny & Heng Market,211 Fletcher St, ,Lowell,MA,01854,Unverified,2016,ReferenceUSA,0, , ,42.64309700,-71.31941200,Convenience Stores,2400000001000000010004006A6900000C000000010000009CD9C2E2B11598EFF6BDA711
156,Anthony's Market II,760 Broadway, ,Revere,MA,02151,Unverified,2016,ReferenceUSA,0, , ,42.41690500,-71.00787600,Convenience Stores,2400000001000000010004006A6900000C00000001000000AACAC7D7B315BFACA3CFA511
157,Apple Red,540 Washington St, ,Wellesley,MA,02482,Unverified,2016,ReferenceUSA,0, , ,42.29673900,-71.29223000,Convenience Stores,2400000001000000010004006A6900000C00000001000000A3B1D6F8B115A9D188CFA411
158,ARA Convenience,120 Brandon Ave, ,Springfield,MA,01119,Unverified,2016,ReferenceUSA,0, , ,42.14091200,-72.51579800,Convenience Stores,2400000001000000010004006A6900000C00000001000000988FBFB4AA15B486C9AEA311
159,ARA Convenience,1280 Parker St, ,Springfield,MA,01129,Unverified,2016,ReferenceUSA,0, , ,42.12013000,-72.49131600,Convenience Stores,2400000001000000010004006A6900000C0000000100000086D5C4C7AA1584B8AA98A311
160,Aragoso Corp,134 Main St # 6, ,Milford,MA,01757,Unverified,2016,ReferenceUSA,0, , ,42.14939800,-71.50747100,Convenience Stores,2400000001000000010004006A6900000C000000010000009C9CB2CFB015A4BFE5B2A311
161,Araujo,133 Highland St, ,Worcester,MA,01609,Unverified,2016,ReferenceUSA,0, , ,42.27079900,-71.80817600,Convenience Stores,2400000001000000010004006A6900000C0000000100000099F3E9E2AE1584F9E9B3A411
162,Archie's Mini Market,81 N Bridge St, ,Holyoke,MA,01040,Unverified,2016,ReferenceUSA,0, , ,42.20410100,-72.59731200,Convenience Stores,2400000001000000010004006A6900000C00000001000000B6B88CF5A91586E7A5F2A311
163,Argupta Convenience Inc,370 Broadway, ,Lawrence,MA,01841,Unverified,2016,ReferenceUSA,0, , ,42.71158600,-71.17415600,Convenience Stores,2400000001000000010004006A6900000C0000000100000091EBECD3B2158CABE986A811
164,Arias Dennia,75 Broadway, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.71989600,-71.18040800,Convenience Stores,2400000001000000010004006A6900000C00000001000000BEB3F7CEB215AAEBCD8FA811
165,Arias Dennia Bda Arias Market,75 Broadway, ,Methuen,MA,01844,Unverified,2016,ReferenceUSA,0, , ,42.71989600,-71.18040800,Convenience Stores,2400000001000000010004006A6900000C00000001000000BEB3F7CEB215AAEBCD8FA811
166,Arlington Convenience,457 Massachusetts Ave, ,Arlington,MA,02474,Unverified,2016,ReferenceUSA,0, , ,42.41500000,-71.15152000,Convenience Stores,2400000001000000010004006A6900000C00000001000000B3EBE8E6B21591F4D9CCA511
167,Armazen Convenience Store,511 Medford St, ,Somerville,MA,02145,Unverified,2016,ReferenceUSA,0, , ,42.39658700,-71.10346900,Convenience Stores,2400000001000000010004006A6900000C00000001000000BAA0D08CB31585ADAEB9A511
168,Army & Air Force Exchange Svc,1534 Brksvlle St, ,Hanscom AFB,MA,01731,Unverified,2016,ReferenceUSA,0, , ,42.46160100,-71.27883200,Convenience Stores,2400000001000000010004006A6900000C000000010000009E85E182B215B1FCDDFDA511
169,Around The Clock Convenience,121 Standish Ave, ,Quincy,MA,02170,Unverified,2016,ReferenceUSA,0, , ,42.26277100,-71.01248500,Convenience Stores,2400000001000000010004006A6900000C000000010000009081F0D4B315A8EAFDABA411
170,Arsenal Lobby Shop,311 Arsenal St # 3, ,Watertown,MA,02472,Unverified,2016,ReferenceUSA,0, , ,42.36212600,-71.16480800,Convenience Stores,2400000001000000010004006A6900000C0000000100000095F9CDDCB21587A5D394A511
171,Arturo's Convenience,330 Lowell St, ,Lawrence,MA,01841,Verified,2016,ReferenceUSA,0, , ,42.70507800,-71.17306000,Convenience Stores,2400000001000000010004006A6900000C000000010000009BE9DDD4B215AE9FF7FFA711
172,Ashley Mini Mart Inc,129 Ashley Blvd, ,New Bedford,MA,02746,Unverified,2016,ReferenceUSA,0, , ,41.65772900,-70.92976100,Convenience Stores,2400000001000000010004006A6900000C00000001000000A080A09AB41588D2C1AB9F11
173,Ashmont Convenience Store,1996 Dorchester Ave, ,Dorchester Ctr,MA,02124,Verified,2016,ReferenceUSA,0, , ,42.28289900,-71.06488700,Convenience Stores,2400000001000000010004006A6900000C0000000100000087BCC4ABB31587B18AC1A411
174,Asia Mini Mart,118 Cambridge St, ,Worcester,MA,01603,Unverified,2016,ReferenceUSA,0, , ,42.24317700,-71.82620000,Convenience Stores,2400000001000000010004006A6900000C000000010000008AC4C4D4AE1592BECF96A411
175,Asj Enterprises,1244 River St, ,Hyde Park,MA,02136,Unverified,2016,ReferenceUSA,0, , ,42.25585700,-71.12337200,Convenience Stores,2400000001000000010004006A6900000C000000010000009DA1D4FDB21581E59BA4A411
176,At Angies Convenience Store,9 Lawrence St, ,Lawrence,MA,01840,Unverified,2016,ReferenceUSA,0, , ,42.70788400,-71.16151800,Convenience Stores,2400000001000000010004006A6900000C00000001000000ADD2DEDDB215B3A0F882A811
177,At Your Convenience,870 Brock Ave, ,New Bedford,MA,02744,Unverified,2016,ReferenceUSA,0, , ,41.61306800,-70.91591200,Convenience Stores,2400000001000000010004006A6900000C000000010000009DC9C9A5B415A093A4FC9E11
178,At Your Convenience,843 Broadway, ,Revere,MA,02151,Unverified,2016,ReferenceUSA,0, , ,42.41830100,-71.00670100,Convenience Stores,2400000001000000010004006A6900000C0000000100000080C5BCD8B315B4A8E1D0A511
179,Athens Candy Store,106 Oak Grove Ave, ,Springfield,MA,01109,Verified,2016,ReferenceUSA,0, , ,42.11600300,-72.56030200,Convenience Stores,2400000001000000010004006A6900000C00000001000000B5CE8A91AA15A3D3CE94A311
180,Athol Mini Mart Corp,229 Pinedale Ave, ,Athol,MA,01331,Unverified,2016,ReferenceUSA,0, , ,42.60344600,-72.23522900,Convenience Stores,2400000001000000010004006A6900000C00000001000000AA89F295AC1585A3A096A711
181,Atlantic Oysters LLC,158 Seapit Rd, ,East Falmouth,MA,02536,Verified,2016,ReferenceUSA,0, , ,41.58288300,-70.56141600,Convenience Stores,2400000001000000010004006A6900000C00000001000000BDBCDABFB61595F4E9DE9E11
182,Atlas Convenience Store,411 Saint James Ave, ,Springfield,MA,01109,Unverified,2016,ReferenceUSA,0, , ,42.11438800,-72.54916500,Convenience Stores,2400000001000000010004006A6900000C000000010000008E8DEC99AA1590E6E592A311
183,Attleboro Convenience,850 Washington St, ,Attleboro,MA,02703,Verified,2016,ReferenceUSA,0, , ,41.90405400,-71.36604300,Convenience Stores,2400000001000000010004006A6900000C00000001000000ACFEA3BFB11586B7FFAEA111
184,Auburn Convenience Store,33 Zabelle Ave, ,Auburn,MA,01501,Unverified,2016,ReferenceUSA,0, , ,42.21599900,-71.84934900,Convenience Stores,2400000001000000010004006A6900000C0000000100000083A499C2AE158FDEF3F9A311
185,Austins Automotive Svc,2776 Washington St, ,Canton,MA,02021,Unverified,2016,ReferenceUSA,0, , ,42.20797300,-71.12004300,Convenience Stores,2400000001000000010004006A6900000C000000010000008AC1C080B3159CEBC0F1A311
186,Av's Market II,890 Waverly St, ,Framingham,MA,01702,Verified,2016,ReferenceUSA,0, , ,42.27391900,-71.43537800,Convenience Stores,2400000001000000010004006A6900000C00000001000000B1A28F88B115B7B9DBB6A411
187,Avon Line Beer & Wine,2 Memorial Dr, ,Avon,MA,02322,Unverified,2016,ReferenceUSA,0, , ,42.12282300,-71.03405900,Convenience Stores,2400000001000000010004006A6900000C00000001000000ADF2DAC4B315A2E7D297A311
188,Ayer Convenience Inc,60 Park St, ,Ayer,MA,01432,Unverified,2016,ReferenceUSA,0, , ,42.56455000,-71.59183300,Convenience Stores,2400000001000000010004006A6900000C0000000100000087FCAE8DB0158DD2CDEAA611
189,Azevedo Mini Mart,537 Winthrop St, ,Rehoboth,MA,02769,Verified,2016,ReferenceUSA,0, , ,41.83463900,-71.28659900,Convenience Stores,2400000001000000010004006A6900000C000000010000009989AAFEB115A3B9CCE5A011
190,Azteca Market,75 Pine St, ,Waltham,MA,02453,Verified,2016,ReferenceUSA,0, , ,42.37077100,-71.23351700,Convenience Stores,2400000001000000010004006A6900000C000000010000009F8FCDA6B2158B8CCF9DA511
191,B & D Mart,95 Montello St, ,Brockton,MA,02301,Unverified,2016,ReferenceUSA,0, , ,42.08376400,-71.01746700,Convenience Stores,2400000001000000010004006A6900000C00000001000000B8CC83D2B31586B1ACEEA211
192,B & D Petroleum Sales,1400 Russell Rd, ,Westfield,MA,01085,Unverified,2016,ReferenceUSA,0, , ,42.14989500,-72.81479600,Convenience Stores,2400000001000000010004006A6900000C00000001000000858BF9C8A8159A81A7BBA311
193,B & D's Convenience Store,109 Main St # 3, ,West Dennis,MA,02670,Unverified,2016,ReferenceUSA,0, , ,41.66391700,-70.17720500,Convenience Stores,2400000001000000010004006A6900000C00000001000000A8E8F3EFB81582DED9B89F11
194,B & Ds Convenience Store,3 Chestnut St, ,South Yarmouth,MA,02664,Unverified,2016,ReferenceUSA,0, , ,41.65327800,-70.20662200,Convenience Stores,2400000001000000010004006A6900000C00000001000000ABA5DBD8B815A0CB89AD9F11
195,B & K's Grab N Go Convenience,100 Cummings Ctr, ,Beverly,MA,01915,Unverified,2016,ReferenceUSA,0, , ,42.55942700,-70.88589900,Convenience Stores,2400000001000000010004006A6900000C00000001000000939E9BB6B4158EDFEFE6A611
196,B & W Mini Mart,170 Pulaski Blvd, ,Bellingham,MA,02019,Unverified,2016,ReferenceUSA,0, , ,42.02054700,-71.49491400,Convenience Stores,2400000001000000010004006A6900000C00000001000000BC9EA6D9B0158B9DA7AAA211
197,B Convenience S Corp,250 Chatham St, ,Lynn,MA,01902,Unverified,2016,ReferenceUSA,0, , ,42.47434800,-70.93758100,Convenience Stores,2400000001000000010004006A6900000C00000001000000A5D2AA8EB415B2E6BB8CA611
198,B M Minimarket,112 Parker St, ,Lawrence,MA,01843,Unverified,2016,ReferenceUSA,0, , ,42.69759300,-71.15858300,Convenience Stores,2400000001000000010004006A6900000C00000001000000AAE089E0B21593F785F8A711
199,Baileycc Inc,40 Mayfair Rd, ,South Dennis,MA,02660,Unverified,2016,ReferenceUSA,0, , ,41.70460400,-70.16678600,Convenience Stores,2400000001000000010004006A6900000C00000001000000AADDC0F7B81581F6F5E39F11
200,Bangles Convenience,21 Main St, ,Lunenburg,MA,01462,Unverified,2016,ReferenceUSA,0, , ,42.59573200,-71.72530800,Convenience Stores,2400000001000000010004006A6900000C00000001000000B198F7A4AF1584DEEA8BA711
201,"Barbosa, Juliet",1303 Cambridge St, ,Cambridge,MA,02139,Unverified,2016,ReferenceUSA,0, , ,42.37358700,-71.09935100,Convenience Stores,2400000001000000010004006A6900000C000000010000009DE3FC8FB315BFD881A1A511
202,Barcas Spa,42 Mount Auburn St, ,Watertown,MA,02472,Unverified,2016,ReferenceUSA,0, , ,42.36598100,-71.18299700,Convenience Stores,2400000001000000010004006A6900000C0000000100000085FDA6CEB215A6FFD698A511
203,Barre Convenience,570 Summer St, ,Barre,MA,01005,Unverified,2016,ReferenceUSA,0, , ,42.41064800,-72.09795200,Convenience Stores,2400000001000000010004006A6900000C000000010000009580F2FFAC158ADB96C9A511
204,Barre General Store,540 Vernon Ave, ,South Barre,MA,01074,Verified,2016,ReferenceUSA,0, , ,42.38703700,-72.09826600,Convenience Stores,2400000001000000010004006A6900000C000000010000009A80BCFFAC15AAC395B0A511
205,Barros Market,274 Spruce St, ,Chelsea,MA,02150,Verified,2016,ReferenceUSA,0, , ,42.39804200,-71.03487000,Convenience Stores,2400000001000000010004006A6900000C0000000100000096BDBDC2B3159EBC96BBA511
206,Base Trip Records,277 Babcock St # 1609, ,Boston,MA,02215,Unverified,2016,ReferenceUSA,0, , ,42.35284700,-71.12098600,Convenience Stores,2400000001000000010004006A6900000C0000000100000082918AFFB21599CDFB8AA511
207,Basics Plus Mini Mart,190 East St, ,Chicopee,MA,01020,Verified,2016,ReferenceUSA,0, , ,42.15416300,-72.57505100,Convenience Stores,2400000001000000010004006A6900000C000000010000008685FB85AA15AEEA96BDA311
208,Bazics Convenience,1 Design Center Pl, ,Boston,MA,02210,Unverified,2016,ReferenceUSA,0, , ,42.34388300,-71.03411500,Convenience Stores,2400000001000000010004006A6900000C0000000100000093BDB1C3B315BFBBE781A511
209,Beacon Hill Convenience Store,55 Anderson St, ,Boston,MA,02114,Unverified,2016,ReferenceUSA,0, , ,42.35931900,-71.06777300,Convenience Stores,2400000001000000010004006A6900000C0000000100000085B0EDA8B315BDCC8292A511
210,Bellingham Grocery & Package,19 N Main St, ,Bellingham,MA,02019,Verified,2016,ReferenceUSA,0, , ,42.08905700,-71.47541300,Convenience Stores,2400000001000000010004006A6900000C00000001000000B78DD7E8B015A7BAF0F2A211
211,Bellrock Market,114 Main St, ,Malden,MA,02148,Verified,2016,ReferenceUSA,0, , ,42.41907300,-71.06572500,Convenience Stores,2400000001000000010004006A6900000C000000010000009D8792AAB315BADEA9D1A511
212,Belmont Market,92 Park Ave, ,Belmont,MA,02478,Verified,2016,ReferenceUSA,0, , ,42.41017400,-71.18144300,Convenience Stores,2400000001000000010004006A6900000C00000001000000BAEBACCFB215AAE3BFC7A511
213,Belmont Variety,133 Belmont St, ,Belmont,MA,02478,Verified,2016,ReferenceUSA,0, , ,42.37536700,-71.15586200,Convenience Stores,2400000001000000010004006A6900000C0000000100000081A4CAE3B215AD9DDAA2A511
214,Benjy's Convenience Store,250 Chatham St, ,Lynn,MA,01902,Unverified,2016,ReferenceUSA,0, , ,42.47434800,-70.93758100,Convenience Stores,2400000001000000010004006A6900000C00000001000000A5D2AA8EB415B2E6BB8CA611
215,Beras Grocery,20 Hancock St, ,Springfield,MA,01109,Unverified,2016,ReferenceUSA,0, , ,42.11438800,-72.54916500,Convenience Stores,2400000001000000010004006A6900000C000000010000008E8DEC99AA1590E6E592A311
216,Berkeley Street Market,56 Berkeley St, ,Boston,MA,02116,Verified,2016,ReferenceUSA,0, , ,42.34639900,-71.07093300,Convenience Stores,2400000001000000010004006A6900000C00000001000000AAB5B8A6B315A896A984A511
