OBJECTID,SITE_NAME,OWNERSHIP,PROTECTION,TYPECODE,DISTRICT,ACRES,ADDRESS,ZonAgg,TypeLong,OS_Own_Jur,OS_Mngmnt,POS,PA,ALT_NAME,AgncyJuris,Shape_STArea__,Shape_STLength__,ShapeSTArea,ShapeSTLength,PARK_ID,REGION
7931,Commonwealth Avenue Mall II,City of Boston,A97,1,Fenway/Kenmore,0.98,"Commonwealth Ave btwn Charlesgate West & Kenmore St, nr Kenmore T Station",Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Commonwealth Ave Mall (west of Charlesgate),BPRD,0,0,42294.2834472656,1209.0559066899,063,PARK_Maintenance_Region 1
7932,Stony Brook Sewer Easement,Private,Sewer Easement,1,Fenway/Kenmore,0.28868284, ,Residential District,"Malls, Squares & Plazas",NULL,Private,N,X,Forsyth School Path,BWSC,0,0,13623.4614257812,557.019712685243, ,INFO_Reallocation From Dept
7933,Harry Ellis Dickson Park,City of Boston, ,1,Fenway/Kenmore,0.08351658, ,Commercial/Office/Business District,"Malls, Squares & Plazas",NULL, ,N,X, ,PWD,0,0,3649.33325195312,292.355414030202, ,PARK_Maintenance_Ground Maintenance
7934,Gallops Island,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Harbor Islands,25.09405975, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,1093116.67675781,5244.11469036086, ,INFO_Reallocation From Dept
7935,Lovells Island,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Harbor Islands,60.95521299, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,2655256.28540039,9198.68766911137, ,INFO_Reallocation From Dept
7936,Georges Island,Commonwealth of Massachusetts,A97/Ch91/WPA,2,Harbor Islands,40.45201012, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR, ,X,X, , ,0,0,1762120.88867188,5702.87600757485, ,INFO_Reallocation From Dept
7937,Green Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,1.74734212, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,76115.5766601562,1091.09519713797, ,INFO_Reallocation From Dept
7938,Little Calf Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,0.81175344, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,35360.6091308594,742.370898838389, ,INFO_Reallocation From Dept
7939,Calf Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,22.42221171, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,976728.906738281,4398.55105380262, ,INFO_Reallocation From Dept
7940,Outer Brewster Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,20.11554453, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,876248.697998047,4527.31994813662, ,INFO_Reallocation From Dept
7941,Middle Brewster Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,13.64915484, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,594567.755371094,3861.63500348509, ,INFO_Reallocation From Dept
7942,Great Brewster Island,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,23.93567723, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,1042656.63598633,5473.60492221694, ,INFO_Reallocation From Dept
7943,Shag Rocks,Commonwealth of Massachusetts,A97/Ch91/WPA,6,Harbor Islands,1.31981442, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,57492.1389160156,1060.76126636174, ,INFO_Reallocation From Dept
7944,Long Island,City of Boston,Ch91/WPA,2,Harbor Islands,225.18566635, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",NULL, ,N,X, , ,0,0,9809262.0168457,20824.5934618479, ,INFO_Reallocation From Dept
7945,Little Brewster Island,United States of America,Ch91/WPA,6,Harbor Islands,3.12413852, ,Commercial/Office/Business District,Urban Wilds & Natural Areas,US Coast Guard, ,N, , ,USCG,0,0,136089.893798828,1664.73105917287, ,INFO_Reallocation From Dept
7946,Thompson Island,Private,A97/CR,2,Harbor Islands,169.87273194,"Boston Harbor, west of Harbor Point, Dorchester",Commercial/Office/Business District,"Parkways, Reservations & Beaches",DCR/NPS,Private,X,L, , ,0,0,7399787.75708008,15923.2918950223, ,INFO_Reallocation From Dept
7947,Rainsford Island,City of Boston,Ch91/WPA,2,Harbor Islands,21.6523638, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",NULL, ,N,X, , ,0,0,728999.9921875,6827.78051033322, ,INFO_Reallocation From Dept
7948,Deer Island,MWRA,Ch91/WPA,2,Harbor Islands,91.32779604, ,Commercial/Office/Business District,"Parkways, Reservations & Beaches",NULL,NULL,N,X, ,MWRA,0,0,3978309.45727539,23526.7703945223, ,INFO_Reallocation From Dept
7949,Moon Island,City of Boston,Ch91/WPA,2,Harbor Islands,54.08510359, ,Open Space & Residential Districts,"Parkways, Reservations & Beaches",NULL, ,N, , , ,0,0,2355988.99731445,13367.5993096588, ,INFO_Reallocation From Dept
7950,Connell Fields/Hickey Courts,Commonwealth of Massachusetts,A97,3,Hyde Park,4.1483742, ,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,Smith Pond Playground, ,0,0,731043.538574219,3936.99876361308, ,INFO_Reallocation From Dept
7951,Weider Park,Commonwealth of Massachusetts,A97,3,Hyde Park,6.91931115, ,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,Sherrin&Dale St., ,0,0,299833.947509766,2275.1505751297, ,INFO_Reallocation From Dept
7952,Monterey Hilltop I,City of Boston,A97,6,Hyde Park,4.12374269, ,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X,Beechmont Footpath,BCC,0,0,182255.645751953,2694.47114640899, ,PARK_Maintenance_Region 4
7953,Monterey Hilltop II,Private, ,6,Hyde Park,0.10408992, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,4961.45288085938,459.198007204749, ,INFO_Reallocation From Dept
7954,Sherrin Woods I,City of Boston,LWCF/A97/WPA,6,Hyde Park,23.81339751, ,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X, , ,0,0,1043137.4128418,5549.27060549977, ,PARK_Maintenance_Ground Maintenance
7955,Oak Lawn Cemetery,Private, ,4,Hyde Park,10.40684866, ,Commercial/Office/Business District,Cemeteries & Burying Grounds,NULL, ,N, , , ,0,0,264782.526611328,2409.1776232954, ,INFO_Reallocation From Dept
7956,Doyle Playground,Commonwealth of Massachusetts,A97,3,Hyde Park,0.94486646, ,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,41159.115234375,1303.27073151844, ,INFO_Reallocation From Dept
7957,Match Charter School Campus,Private,WPA,7,Hyde Park,1.14,50 Poydras Street,Industrial District,"Parks, Playgrounds & Athletic Fields",NULL,Private,N, ,, ,0,0,49302.1298828125,1826.9472247027, ,INFO_Reallocation From Dept
7958,West Street,City of Boston,A97,6,Hyde Park,2.53280629, ,Industrial District,Urban Wilds & Natural Areas,BCC,BPRD,X,X, , ,0,0,109132.350830078,1403.20927267341, ,PARK_Maintenance_Ground Maintenance
7959,Dell Rock I,City of Boston,A97,6,Hyde Park,1.3, ,Residential District,Urban Wilds & Natural Areas,BPRD,BPRD,X,X, ,BPRD,0,0,56817.2976074219,1085.06595065513,084,PARK_Maintenance_Ground Maintenance
7960,Amatucci Playground,City of Boston,A97,3,Hyde Park,0.44867941,Opposite 1661 Hyde Park Ave.,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,20293.1999511719,613.118107000837,007,PARK_Maintenance_Region 4
7961,Moynihan Playground,Commonwealth of Massachusetts,A97,3,Hyde Park,7.18571325, ,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,313015.234375,2601.67760916547, ,INFO_Reallocation From Dept
7962,Iacono/Readville Playground,City of Boston,A97,3,Hyde Park,4.91402344,159 Readville Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,214058.666748047,2079.80246358243,160,PARK_Maintenance_Region 4
7963,Camp Meigs,Commonwealth of Massachusetts,A97/ACEC,3,Hyde Park,2.86583949, ,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,124838.188476562,1506.55642338047, ,INFO_Reallocation From Dept
7964,Jeremiah Hurley Memorial Park,City of Boston,A97,1,Hyde Park,0.07,0 (Zero) Wolcott Square,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,Wolcott Square,BPRD,0,0,3178.46899414062,251.582571513187,166,PARK_Maintenance_Ground Maintenance
7965,Stony Brook Recreation Complex,Commonwealth of Massachusetts,A97,3,Hyde Park,27.39,Corner Turtle Pond Parkway & River Street,Residential District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,Kelly/Factory Hill (Lawler)/Bajko/Olsen, ,0,0,1193277.17419434,5359.04328775517, ,INFO_Reallocation From Dept
7966,Williams Square,City of Boston,A97,1,Hyde Park,0.03805675,Opposite 131 Williams Ave.,Residential District,"Malls, Squares & Plazas",BPRD,BPRD,X,X, ,BPRD,0,0,1657.78198242188,190.541351582852,321,PARK_Maintenance_Ground Maintenance
7967,Dana Avenue Urban Wild I,Commonwealth of Massachusetts,A97,6,Hyde Park,0.81968055, ,Industrial District,Urban Wilds & Natural Areas,DCR, ,X,X, , ,0,0,33855.7888183594,1276.89330566925, ,INFO_Reallocation From Dept
7970,Mother Brook Reservation,Commonwealth of Massachusetts,A97,2,Hyde Park,30.39060995, ,Residential District,"Parkways, Reservations & Beaches",DCR, ,X,X,Mill Pond Reservation, ,0,0,1323838.5045166,8917.91579794515, ,INFO_Reallocation From Dept
7971,Oak Lawn Golf Range,Private, ,7,Hyde Park,22.92,467-487 Cummins Highway,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",NULL, ,N, ,Barry's Quarry, ,0,0,998466.128662109,5211.89882101524, ,INFO_Reallocation From Dept
7972,Mission Hill Playground,City of Boston,A97,3,Jamaica Plain,2.68681793,60 Smith Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Sheehy-Smith Playground, ,0,0,120257.588867188,1560.42452886145,199,PARK_Maintenance_Region 3
7973,Gibbons Playground,City of Boston,A97,3,Jamaica Plain,0.11,10 Sewall Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Delle Avenue Playground, ,0,0,4569.10546875,285.677634664303,133,PARK_Maintenance_Region 3
7974,Mozart Street Playground,City of Boston,A97,3,Jamaica Plain,0.8062696,28 Mozart Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Holland Plgd, ,0,0,35121.728515625,768.172462759641,209,PARK_Maintenance_Region 3
7975,Paul Gore/Beecher Street Garden,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.50768117, ,Open Space District,Community Gardens,NULL, ,N, , , ,0,0,22114.9860839844,630.837074863941, ,INFO_Reallocation From Dept
7976,Beecher Street Play Area,City of Boston,A97,3,Jamaica Plain,0.1742426,105 Paul Gore Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,7590.142578125,362.77450041075,019,PARK_Maintenance_Region 3
7978,Lawrence Farm,Private,AP/Ch61A (Part),6,Jamaica Plain,41.7049113, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,Trustees of Reservations,Private,X, ,Allandale Farm, ,0,0,1792884.03295898,6409.12742560061, ,INFO_Reallocation From Dept
7979,Soldier's Monument,City of Boston,A97,1,Jamaica Plain,0.13268804, ,Open Space District,"Malls, Squares & Plazas",BPRD,BPRD,X,N, ,BPRD,0,0,5779.99365234375,344.482519917212,341,PARK_Maintenance_Region 3
7980,Forbes Street Garden,BNAN_TTOR,Land Trust,5,Jamaica Plain,0.37078302, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,16151.5964355469,521.042854604753, ,INFO_Reallocation From Dept
7981,Tobin Community Center Garden,City of Boston, ,5,Jamaica Plain,0.2966297, ,Institutional District,Community Gardens,NULL, ,N, , , ,0,0,12921.4196777344,493.023934648074, ,PARK_Maintenance_Ground Maintenance
7982,English H.S. Athletic Fields,City of Boston, ,3,Jamaica Plain,7.63320583,144 McBride Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,BPRD,N,X, ,BPS,0,0,332508.357910156,3592.43958004584,107,PARK_Maintenance_Region 3
7983,Johnson Park II,City of Boston,A97,3,Jamaica Plain,0.17063559, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL,DCR,N,X, , ,0,0,7433.01635742188,567.290656140767, ,INFO_Reallocation From Dept
7984,Johnson Park I,Commonwealth of Massachusetts,A97,3,Jamaica Plain,2.60085765, ,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,113295.373779297,1467.4854038963, ,INFO_Reallocation From Dept
7985,Mahoney Square,City of Boston,A97,1,Jamaica Plain,0.06021515,Intersection of Day and Centre St.,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD,BPRD,X,X,"Hyde Sq., Centre Square",BPRD,0,0,2623.01684570312,181.556278789441,185,PARK_Maintenance_Region 3
7986,Hellenic College Athletic Field,Private, ,3,Jamaica Plain,3.40660796, ,Conservation Protection Subdistrict,"Parks, Playgrounds & Athletic Fields",NULL, ,N, , , ,0,0,148394.480957031,1655.39382268026, ,INFO_Reallocation From Dept
7987,Hellenic Hill I,Private,100/GPOD,6,Jamaica Plain,17.69531095, ,Conservation Protection Subdistrict,Urban Wilds & Natural Areas,NULL,Private,N, , , ,0,0,770821.447998047,6658.02566219038, ,INFO_Reallocation From Dept
7988,Back of the Hill Urban Wild,City of Boston,A97,6,Jamaica Plain,3.71620564, ,Open Space District,Urban Wilds & Natural Areas,BCC,BPRD,X,X, , ,0,0,161880.797363281,2635.59196250012, ,PARK_Maintenance_Ground Maintenance
7989,Hall/Boynton Street Garden,MBTA,NULL,5,Jamaica Plain,0.13731616, ,Open Space District,Community Gardens,NULL,DCR,N,N, ,DCR,0,0,5981.5986328125,324.66466740069, ,INFO_Reallocation From Dept
7990,Anson Street Garden,MBTA,NULL,5,Jamaica Plain,0.16933221, ,Open Space District,Community Gardens,NULL,DCR,N,N, ,DCR,0,0,7376.24267578125,531.438567492443, ,INFO_Reallocation From Dept
7991,Thetford/Evans Playground,City of Boston,A97,3,Mattapan,0.68,Corner of Thetford & Evans Sts,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,29759.8833007812,699.929544053433,302,PARK_Maintenance_Region 2
7992,Woodhaven,City of Boston,A97,6,Mattapan,1.1823713, ,Residential District,Urban Wilds & Natural Areas,BCC,BPRD,X,X, , ,0,0,53250.9296875,931.480359432661, ,PARK_Maintenance_Ground Maintenance
7993,Gladeside I,City of Boston,A97/WPA,6,Mattapan,10.3057581, ,Open Space District,Urban Wilds & Natural Areas,BCC,BPRD,X,X, , ,0,0,448208.869140625,3495.07021959894, ,PARK_Maintenance_Ground Maintenance
7994,Willowwood Rock,City of Boston,A97,6,Mattapan,0.53229858, ,Open Space District,Urban Wilds & Natural Areas,BCC,BPRD,X,X, , ,0,0,24342.1525878906,683.594772270638, ,PARK_Maintenance_Ground Maintenance
7995,Gladeside II,Private, ,6,Mattapan,0.89854126, ,Residential District,Urban Wilds & Natural Areas,NULL, ,N, , , ,0,0,39141.1538085938,919.392210954101, ,INFO_Reallocation From Dept
7997,Msgr. Francis A. Ryan Park,Commonwealth of Massachusetts,A97,3,Mattapan,6.14129551, ,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X, , ,0,0,267519.589111328,2585.46469264454, ,INFO_Reallocation From Dept
7998,Franklin Field BHA Garden,City of Boston, ,5,Mattapan,0.43377787, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,4193.9619140625,491.887689753019, ,INFO_Reallocation From Dept
7999,ReVision House Urban Farm #1,Private, ,5,Mattapan,0.35190856, ,Residential District,Community Gardens,NULL, ,N, , , ,0,0,15329.4262695312,509.871631617527, ,INFO_Reallocation From Dept
8000,Lucerne/Balsam Street Garden,BNAN_TTOR,Land Trust,5,Mattapan,0.22551695, ,Open Space District,Community Gardens,NULL, ,N, , , ,0,0,9823.69311523438,396.34763686416, ,INFO_Reallocation From Dept
8001,Walker Playground,City of Boston,A97,3,Mattapan,5.9534334,550 Norfolk Str.,Commercial/Office/Business District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,259336.169921875,2437.93893794806,310,PARK_Maintenance_Region 2
8002,Kennedy Playground,Commonwealth of Massachusetts,A97,3,Mattapan,0.26002942, ,Open Space District,"Parks, Playgrounds & Athletic Fields",DCR, ,X,X,Charles Plgd, ,0,0,11327.0827636719,485.668205175359, ,INFO_Reallocation From Dept
8003,Forest Hills Cemetery,Private, ,4,Roslindale,243.73233224, ,Open Space District,Cemeteries & Burying Grounds,NULL, ,N,X, , ,0,0,10618625.3803711,17028.4344076264, ,INFO_Reallocation From Dept
8004,Walter Street Cemetery,City of Boston,Ch114S7/A97,4,Roslindale,0.8659424,Walter Str.,Open Space District,Cemeteries & Burying Grounds,BPRD,Private,X,X, , ,0,0,37517.595703125,872.920137788418,313,INFO_Reallocation From Dept
8005,Weld Hill Tract,Private, ,3,Roslindale,14.11,"Centre, Weld & Walter Streets",Conservation Protection Subdistrict,"Parks, Playgrounds & Athletic Fields",NULL,Private,N,X,"Walter Street Tract, Arnold Arboretum", ,0,0,614572.609130859,4031.63004840064, ,INFO_Reallocation From Dept
8006,Pagel Playground,City of Boston,A97,3,Roslindale,2.72504189,365 Hyde Park Ave.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,118355.529052734,1652.93422806946,223,PARK_Maintenance_Region 4
8007,Parkman Playground,City of Boston,A97,3,Roslindale,2.06809445,58 Wachusett Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,90087.7961425781,1277.67477723389,229,PARK_Maintenance_Region 4
8008,Leland Street Herb Garden,BNAN_TTOR,Land Trust,5,Roslindale,0.25911714, ,Open Space District,Community Gardens,NULL, ,N, , , ,0,0,10828.1857910156,422.651567377435, ,INFO_Reallocation From Dept
8009,Fallon Field,City of Boston,A97,3,Roslindale,7.51145116,940 South Str.,Residential District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,327204.630126953,2373.30290793113,112,PARK_Maintenance_Region 4
8010,Poplar Street Play Area,City of Boston,A97,3,Roslindale,0.44211382,Opposite 238 Poplar St.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X,Hillside Play Area, ,0,0,18995.9926757812,613.585566020392,241,PARK_Maintenance_Region 4
8011,Southwest Boston Garden Club,MBTA,NULL,5,Roslindale,1.52021643, ,Residential District,Community Gardens,NULL,Private,N,N, ,MBTA,0,0,66221.8129882812,1075.0335338751, ,INFO_Reallocation From Dept
8012,Delano Park,City of Boston, ,1,Roslindale,0.20637203, ,Open Space District,"Malls, Squares & Plazas",NULL, ,N,X, , ,0,0,8989.7255859375,1290.86010698932, ,PARK_Maintenance_Region 4
8013,Toll Gate Cemetery,Private, ,4,Roslindale,0.90478525, ,Open Space District,Cemeteries & Burying Grounds,NULL, ,N, , , ,0,0,39413.1462402344,1135.12398497248, ,INFO_Reallocation From Dept
8014,Forest Hills Rotary,Commonwealth of Massachusetts,A97,1,Roslindale,0.69082163, ,Open Space District,"Malls, Squares & Plazas",DCR,DCR,X,X, , ,0,0,30092.7211914062,615.198622763876, ,INFO_Reallocation From Dept
8015,Whittier Playground,City of Boston, ,3,Roxbury,0.27550283, ,Open Space District,"Parks, Playgrounds & Athletic Fields",NULL, ,N,X, , ,0,0,12001.1166992188,461.22163540626, ,INFO_Reallocation From Dept
8016,Dudley Town Common,City of Boston,A97,1,Roxbury,0.62004086, ,Commercial/Office/Business District,"Malls, Squares & Plazas",BPRD, ,X,X, , ,0,0,26879.8542480469,966.175046217821,094,PARK_Maintenance_Region 5
8017,King Street Play Area,City of Boston,A97,3,Roxbury,0.13,239 Roxbury Street,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD,Private,X,X,Play Area #4,BPRD,0,0,5457.45434570312,307.74205636965,170,PARK_Maintenance_Region 5
8018,Jeep Jones Park,City of Boston,A97,3,Roxbury,1.82,221 Roxbury Str.,Open Space District,"Parks, Playgrounds & Athletic Fields",BPRD, ,X,X, , ,0,0,79196.2841796875,1230.88351439062,164,PARK_Maintenance_Region 5
8019,Linwood Park,City of Boston,A97,1,Roxbury,0.07383864,1 Linwood Park/Opp. 75 Centre St.,Open Space District,"Malls, Squares & Plazas",BPRD, ,X,X, , ,0,0,3216.46801757812,209.072922527136,180,PARK_Maintenance_Region 5
